Year,P_ID,Scheme_Typ,Scheme,Plantation_Area_Ha,Mode,Mode_Name,Locality,Type_of_PI,Type_of_Su,Beat,District,Subdivision,Range,User_Name,Designatio,Type_of_Pl
2021-22,SNM21045,Single,SCATFORM,10.3675,JFMC,,Uttar Taibandal,ANR,Block,Indurai,Sepahijala,Sonamura,Melaghar,"Brajabalak Murashing, Fr",Beat Officer,
2021-22,DMN2021031,Single,SCATFORM,48.727,JFMC,Baitangbari,Nil,ANR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021037,Single,SCATFORM,39.1757,JFMC,Balidhum,Nil,ANR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021038,Single,SCATFORM,6.34998,JFMC,Balidhum,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021039,Single,SCATFORM,9.40431,JFMC,Balidhum,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021022,Single,SCATFORM,22.3992,JFMC,Balicherra,Nil,AR,Block,Sanichara,North Tripura,Dharmanagar,Dharmanagar,"BO, Sanicherra",Beat Officer,
2021-22,DMN2021023,Single,SCATFORM,10.1028,JFMC,Balicherra,Nil,AR,Block,Sanichara,North Tripura,Dharmanagar,Dharmanagar,"BO, Sanicherra",Beat Officer,
2021-22,DMN2021024,Single,SCATFORM,83.3977,JFMC,Nabajiban,Nil,ANR,Block,Sanichara,North Tripura,Dharmanagar,Dharmanagar,"BO, Sanicherra",Beat Officer,
2021-22,DMN2021028,Single,SCATFORM,5.9768,JFMC,C. H. Para,Nil,AR,Block,Panisagar,North Tripura,Dharmanagar,Panisagar,"BO, Panisagar",Beat Officer,
2021-22,DMN2021029,Single,SCATFORM,19.1482,JFMC,C. H. Para,Nil,ANR,Block,Panisagar,North Tripura,Dharmanagar,Panisagar,"BO, Panisagar",Beat Officer,
2021-22,DMN2021032,Single,SCATFORM,6.73366,JFMC,Baitangbari,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021033,Single,SCATFORM,6.1902,JFMC,Baitangbari,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021034,Single,SCATFORM,43.0216,JFMC,Bireshpara,Nil,ANR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021035,Single,SCATFORM,7.8577,JFMC,Bireshpara,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021036,Single,SCATFORM,7.66375,JFMC,Bireshpara,Nil,AR,Block,Haflong,North Tripura,Dharmanagar,Panisagar,"BO, Halflong",Beat Officer,
2021-22,DMN2021040,Single,SCATFORM,10.1257,JFMC,Seisimdung,Nil,ANR,Block,Indurail,North Tripura,Dharmanagar,Panisagar,"BO, Indurail",Beat Officer,
2021-22,DMN2021041,Single,SCATFORM,18.1785,JFMC,Seisimdung,Nil,AR,Block,Indurail,North Tripura,Dharmanagar,Panisagar,"BO, Indurail",Beat Officer,
2021-22,DMN2021042,Single,SCATFORM,18.2454,JFMC,Saitha,Nil,AR,Block,Indurail,North Tripura,Dharmanagar,Panisagar,"BO, Indurail",Beat Officer,
2021-22,DMN2021043,Single,SCATFORM,17.6413,JFMC,Saitha,Nil,AR,Block,Indurail,North Tripura,Dharmanagar,Panisagar,"BO, Indurail",Beat Officer,
2021-22,DMN2021044,Single,SCATFORM,10.3761,JFMC,Puspamanipara,Nil,AR,Block,Indurail,North Tripura,Dharmanagar,Panisagar,"BO, Indurail",Beat Officer,
2021-22,KCP21004,Single,SCATFORM,4.97273,JFMC,Gobinda Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21005,Single,SCATFORM,4.08235,JFMC,Brikshyaram Para,CHANDIPUR,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21006,Single,SCATFORM,11.0561,JFMC,Khumtai Hathai Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21007,Single,SCATFORM,4.60259,JFMC,Tauboi Hathai Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21008,Single,SCATFORM,6.37741,JFMC,Gobinda Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21009,Single,SCATFORM,4.54193,JFMC,Brikshyaram Para,CHANDIPUR,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21010,Single,SCATFORM,6.54122,JFMC,Khumtai Hathai Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21011,Single,SCATFORM,5.60187,JFMC,Tauboi Hathai Para,KANCHANCHERRA,AR,Block,Kanchanchara,North Tripura,Kanchanpur,Kanchanpur,"Sri Biswadeep Das, Fr",Beat Officer,
2021-22,KCP21016,Single,SCATFORM,99.4921,JFMC,Lankadhar Para,UTTAR LALJURI,ANR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21017,Single,SCATFORM,27.2926,JFMC,Birchandra Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21019,Single,SCATFORM,5.25008,JFMC,Lankadhar Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21012,Single,SCATFORM,15.3834,JFMC,Birchandra Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21015,Single,SCATFORM,52.8033,JFMC,Birchandra Para,UTTAR LALJURI,ANR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21018,Single,SCATFORM,17.886,JFMC,Birchandra Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21013,Single,SCATFORM,8.45525,JFMC,Birchandra Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KCP21014,Single,SCATFORM,6.37876,JFMC,Birchandra Para,UTTAR LALJURI,AR,Block,North Laljuri,North Tripura,Kanchanpur,Kanchanpur,"Sri Ratan Kr. Das, Fr",Beat Officer,
2021-22,KHW21020,Single,SCATFORM,5.24288,JFMC,,GAYAMANIBARI,AR,Block,Hazaribari,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21021,Single,SCATFORM,19.0499,JFMC,,GAYAMANIBARI,ANR,Block,Hazaribari,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21022,Single,SCATFORM,5.2158,JFMC,,TUIHACHING BARI,AR,Block,Paglabari,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21023,Single,SCATFORM,10.9255,JFMC,,TUIHACHING BARI,ANR,Block,Paglabari,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21025,Single,SCATFORM,3.26067,JFMC,,UPENDRANAGAR,AR,Block,Ramchandraghat,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21026,Single,SCATFORM,1.72546,JFMC,,UPENDRANAGAR,AR,Block,Ramchandraghat,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21027,Single,SCATFORM,5.53613,JFMC,,UPENDRANAGAR,ANR,Block,Ramchandraghat,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21028,Single,SCATFORM,4.64285,JFMC,,UPENDRANAGAR,ANR,Block,Ramchandraghat,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21029,Single,SCATFORM,5.0092,JFMC,,UPENDRANAGAR,ANR,Block,Ramchandraghat,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21030,Single,SCATFORM,5.1454,JFMC,,BAGABIL,ANR,Block,Belchhara,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21031,Single,SCATFORM,20.2463,JFMC,,BAGABIL,ANR,Block,Belchhara,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21032,Single,SCATFORM,5.03612,JFMC,,Nil,AR,Block,Belchhara,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21033,Single,SCATFORM,20.2057,JFMC,,BAGABIL,ANR,Block,Belchhara,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,KHW21034,Single,SCATFORM,29.6625,JFMC,,Paschim Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21035,Single,SCATFORM,9.95228,JFMC,,Paschim Bachaibari,AR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21036,Single,SCATFORM,5.06499,JFMC,,Paschim Bachaibari,AR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21037,Single,SCATFORM,27.8915,JFMC,,Paschim Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21038,Single,SCATFORM,14.9873,JFMC,,Paschim Bachaibari,AR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21039,Single,SCATFORM,23.0433,JFMC,,Paschim Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21040,Single,SCATFORM,5.46993,JFMC,,Paschim Bachaibari,AR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21041,Single,SCATFORM,25.0721,JFMC,,Paschim Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21042,Single,SCATFORM,10.2649,JFMC,,Purba Bachaibari,,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21044,Single,SCATFORM,20.1992,JFMC,,Bidhyabil,ANR,Block,Asharambari,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21045,Single,SCATFORM,5.34457,JFMC,,Bidhyabil,AR,Block,Asharambari,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21047,Single,SCATFORM,10.1032,JFMC,,Purba Bachaibari,,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21043,Single,SCATFORM,10.2493,JFMC,Rasamala,Purba Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21046,Single,SCATFORM,10.7517,JFMC,Bolongswnamnai,Purba Bachaibari,ANR,Block,Gopalnagar,Khowai,Khowai,Tulasikhar,Nil,Beat Officer,
2021-22,KHW21024,Single,SCATFORM,10.2786,JFMC,Arunjoy,Nil,ANR,Block,Paglabari,Khowai,Khowai,Padmabil,Nil,Beat Officer,
2021-22,TLM21003,Single,SCATFORM,20.4789,JFMC,Matai Para,Nil,ANR,Block,Kalyanpur,Khowai,Teliamura,Kalyanpur,Nil,Beat Officer,
2021-22,TLM21004,Single,SCATFORM,10.3254,JFMC,Matai Para,Nil,ANR,Block,Kalyanpur,Khowai,Teliamura,Kalyanpur,Nil,Beat Officer,
2021-22,TLM21007,Single,SCATFORM,10.1897,JFMC,Yaprikwtal Bodal JFMC,Nil,AR,Block,Atharamura,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21008,Single,SCATFORM,10.4863,JFMC,Yaprikwtal Bodal JFMC,Nil,ANR,Block,Atharamura,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21009,Single,SCATFORM,5.03585,JFMC,Yaprikwtal Bodal JFMC,Nil,TPM,Block,Atharamura,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21010,Single,SCATFORM,10.5392,JFMC,Khathansa Bodal JFMC,Nil,AR,Block,Atharamura,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21011,Single,SCATFORM,10.326,JFMC,Yeakbaksa Bodal JFMC,Nil,AR,Block,Atharamura,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21019,Single,SCATFORM,23.3256,JFMC,Marthondal JFMC,Nil,AR,Block,Kakrachara,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21020,Single,SCATFORM,20.1239,JFMC,Marthondal JFMC,Nil,ANR,Block,Kakrachara,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21021,Single,SCATFORM,10.3512,JFMC,Tuidulnai Bodal JFMC,Nil,ANR,Block,Chakmaghat,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21022,Single,SCATFORM,9.99039,JFMC,Tuidulnai Bodal JFMC,Nil,AR,Block,Chakmaghat,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21023,Single,SCATFORM,10.0481,JFMC,Tuidulnai Bodal JFMC,Nil,AR,Block,Chakmaghat,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21024,Single,SCATFORM,5.03516,JFMC,Tuidulnai Bodal JFMC,Nil,TPM,Block,Chakmaghat,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21032,Single,SCATFORM,5.33369,JFMC,Khabaksha Bodal JFMC,Nil,AR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21033,Single,SCATFORM,5.16945,JFMC,Khabaksha Bodal JFMC,Nil,AR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21034,Single,SCATFORM,5.253,JFMC,Khabaksha Bodal JFMC,Nil,ANR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21035,Single,SCATFORM,5.07576,JFMC,Bolonghamkrai Bodal JFMC,Nil,AR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21036,Single,SCATFORM,5.1064,JFMC,Bolonghamkrai Bodal JFMC,Nil,AR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21037,Single,SCATFORM,10.3987,JFMC,Bolonghamkrai Bodal JFMC,Nil,ANR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21038,Single,SCATFORM,10.0398,JFMC,Bolonghamkrai Bodal JFMC,Nil,,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21044,Single,SCATFORM,10.1553,JFMC,Khabaksha Bodal JFMC,Nil,ANR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21045,Single,SCATFORM,6.38218,JFMC,Khabaksha Bodal JFMC,Nil,ANR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21046,Single,SCATFORM,20.1745,JFMC,Khabaksha Bodal JFMC,Nil,ANR,Block,Mungiakami,Khowai,Teliamura,Mungiakami,Nil,Beat Officer,
2021-22,TLM21054,Single,SCATFORM,5.17192,JFMC,Hadrai JFMC,Nil,AR,Block,Baramura,Khowai,Teliamura,Teliamura,Nil,Beat Officer,
2021-22,TLM21055,Single,SCATFORM,10.2345,JFMC,Hawaibari,Nil,ANR,Block,Baramura,Khowai,Teliamura,Teliamura,Nil,Beat Officer,
2021-22,TLM21056,Single,SCATFORM,10.4365,JFMC,Salkaham,Nil,AR,Block,Duski,Khowai,Teliamura,Teliamura,Nil,Beat Officer,
2021-22,TLM21057,Single,SCATFORM,10.1145,JFMC,Madhya Krishnapur,Nil,,Block,Teliamura,Khowai,Teliamura,Teliamura,Nil,Beat Officer,
2021-22,SAMP21001,Single,SCATFORM,4.81961,JFMC,Sarbojoypara,Paharpur (ADC),AR,Block,Dalak,Gomati,Amarpur,Amarpur,"Bijoy Shil, Fr",Beat Officer,
2021-22,SAMP21002,Single,SCATFORM,10.0574,JFMC,Sarbojoypara,Paharpur (ADC),AR,Block,Dalak,Gomati,Amarpur,Amarpur,"Bijoy Shil, Fr",Beat Officer,
2021-22,SAMP21003(1),Single,SCATFORM,25.2322,JFMC,Sarbojoypara,Paharpur (ADC),ANR,Block,Dalak,Gomati,Amarpur,Amarpur,"Bijoy Shil, Fr",Beat Officer,
2021-22,SAMP21003(2),Single,SCATFORM,6.88951,JFMC,Sarbojoypara,Paharpur (ADC),ANR,Block,Dalak,Gomati,Amarpur,Amarpur,"Bijoy Shil, Fr",Beat Officer,
2021-22,SAMP21004(1),Single,SCATFORM,5.90991,JFMC,Kalajhari JFMC,Purba Malbasa (ADC),AR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21004(2),Single,SCATFORM,4.41253,JFMC,Kalajhari JFMC,Purba Malbasa (ADC),AR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21005,Single,SCATFORM,24.9716,JFMC,Kalajhari JFMC,Purba Malbasa (ADC),ANR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21006,Single,SCATFORM,20.2498,JFMC,Kalajhari JFMC,Purba Malbasa (ADC),AR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21007,Single,SCATFORM,4.89719,JFMC,Shamal Twisa,Purba Malbasa (ADC),AR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21008,Single,SCATFORM,50.0577,JFMC,Shamal Twisa,Purba Malbasa (ADC),ANR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21009,Single,SCATFORM,20.2701,JFMC,Shamal Twisa,Purba Malbasa (ADC),AR,Block,Kalajhari,Gomati,Amarpur,Amarpur,"Thakurdhan Kalai, Fr",Beat Officer,
2021-22,SAMP21010,Single,SCATFORM,50.8256,JFMC,Bhoomracharra,Bhomracherra (ADC),ANR,Block,Nutanbazar,Gomati,Amarpur,Amarpur,"Dibakar Chakraborty,Fr",Beat Officer,
2021-22,SAMP21011,Single,SCATFORM,32.2858,JFMC,Bhoomracharra,Bhomracherra (ADC),AR,Block,Nutanbazar,Gomati,Amarpur,Amarpur,"Dibakar Chakraborty,Fr",Beat Officer,
2021-22,SAMP21012,Single,SCATFORM,20.2741,JFMC,Lebacharra mukh,Nutanbazar (ADC),AR,Block,Nutanbazar,Gomati,Amarpur,Amarpur,"Dibakar Chakraborty, Fr",Beat Officer,
2021-22,SAMP21013,Single,SCATFORM,36.3607,JFMC,Lebacharra mukh,Nutanbazar (ADC),ANR,Block,Nutanbazar,Gomati,Amarpur,Amarpur,"Dibakar Chakraborty, Fr",Beat Officer,
2021-22,SAMP21014,Single,SCATFORM,15.8278,JFMC,Khedernal,Khedarnal (ADC),ANR,Block,Nutanbazar,Gomati,Amarpur,Amarpur,"Dibakar Chakraborty, Fr",Beat Officer,
2021-22,SAMP21015,Single,SCATFORM,5.54271,JFMC,Joychandra Para,West Sarbong (ADC),AR,Block,Sarbong,Gomati,Amarpur,Amarpur,"Prabir Das,Fr",Beat Officer,
2021-22,SAMP21017,Single,SCATFORM,10.5304,JFMC,Salka,West Sarbong (ADC),AR,Block,Sarbong,Gomati,Amarpur,Amarpur,"Prabir Das,Fr",Beat Officer,
2021-22,SAMP21019,Single,SCATFORM,16.6626,JFMC,Kunarampara,Gamaichara,ANR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21020,Single,SCATFORM,27.6534,JFMC,Kunarampara,Gamaichara,AR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21021(1),Single,SCATFORM,5.445,JFMC,Atharamura,Gamaichara,ANR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21021(2),Single,SCATFORM,14.8561,JFMC,Atharamura,Gamaichara,ANR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21022,Single,SCATFORM,12.7204,JFMC,Atharamura,Gamaichara,AR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21023,Single,SCATFORM,4.05102,JFMC,Tangpaiya,Ekjan Para,ANR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21024,Single,SCATFORM,15.8746,JFMC,Tangpaiya,Ekjan Para,AR,Block,Ekjanchherra,Gomati,Amarpur,Ampi,"Anil Das,Fr",Beat Officer,
2021-22,SAMP21016,Single,SCATFORM,75.0665,JFMC,Joychandra Para,West Sarbong (ADC),ANR,Block,Sarbong,Gomati,Amarpur,Amarpur,"Prabir Das,Fr",Beat Officer,
2021-22,SAMP21018,Single,SCATFORM,50.512,JFMC,Salka,West Sarbong (ADC),ANR,Block,Sarbong,Gomati,Amarpur,Amarpur,"Prabir Das,Fr",Beat Officer,
2021-22,KBK21023,Single,SCATFORM,5.4819,JFMC,Mandhirghat Para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21024 (1),Single,SCATFORM,3.28039,JFMC,Rasnadhan para,Mukchari,ANR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21024 (2),Single,SCATFORM,12.3278,JFMC,Rasnadhan para,Mukchari,ANR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21024 (3),Single,SCATFORM,24.7384,JFMC,Rasnadhan para,Mukchari,ANR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21025 (1),Single,SCATFORM,1.222,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21025 (2),Single,SCATFORM,3.20915,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21025 (3),Single,SCATFORM,3.43266,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21025 (4),Single,SCATFORM,2.14226,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21025 (5),Single,SCATFORM,5.06313,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21026,Single,SCATFORM,5.13781,JFMC,Rasnadhan para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21027,Single,SCATFORM,34.8895,JFMC,Chapling chara,Mukchari,ANR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21028,Single,SCATFORM,5.21558,JFMC,Chapling chara,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,"Sri Ram Prabhu Jamatia, Fr",Beat Officer,
2021-22,KBK21029,Single,SCATFORM,10.0448,JFMC,Meghabarna para,Ghorakappa,AR,Block,Suknachari,Gomati,Karbook,Silachari,"Sri Satya Debbarma, Fr",Beat Officer,
2021-22,KBK21031,Single,SCATFORM,25.026,JFMC,Meghabarna para,Ghorakappa,ANR,Block,Suknachari,Gomati,Karbook,Silachari,"Sri Satya Debbarma, Fr",Beat Officer,
2021-22,KBK21032,Single,SCATFORM,5.10538,JFMC,Bolong Naithok,Ichachari,AR,Block,Bagabantilla,Gomati,Karbook,Karbook,"Sri Sanat Kr. Singha, Fr",Beat Officer,
2021-22,KBK21033,Single,SCATFORM,19.8001,JFMC,Bolong Naithok,Ichachari,ANR,Block,Bagabantilla,Gomati,Karbook,Karbook,"Sri Sanat Kr. Singha, Fr",Beat Officer,
2021-22,KBK21036,Single,SCATFORM,4.93684,JFMC,Nabajagaran,Ichachari,AR,Block,Bagabantilla,Gomati,Karbook,Karbook,"Sri Sanat Kr. Singha, Fr",Beat Officer,
2021-22,KBK21037,Single,SCATFORM,5.07165,JFMC,Nabajagaran,Ichachari,AR,Block,Bagabantilla,Gomati,Karbook,Karbook,"Sri Sanat Kr. Singha, Fr",Beat Officer,
2021-22,KBK21038,Single,SCATFORM,21.4726,JFMC,Nabajagaran,Ichachari,ANR,Block,Bagabantilla,Gomati,Karbook,Karbook,"Sri Sanat Kr. Singha, Fr",Beat Officer,
2021-22,KBK21021,Single,SCATFORM,37.2517,JFMC,Mandhirghat Para,Mukchari,ANR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,,Beat Officer,
2021-22,KBK21022,Single,SCATFORM,15.3962,JFMC,Mandhirghat Para,Mukchari,AR,Block,Mandirghat,Gomati,Karbook,Tirthamukh,,Beat Officer,
2021-22,KBK21030,Single,SCATFORM,15.0029,JFMC,Meghabarna para,Ghorakappa,AR,Block,Suknachari,Gomati,Karbook,Silachari,,Beat Officer,
2021-22,KBK21034,Single,SCATFORM,5.10352,JFMC,Patichari,Ichachari,AR,Block,Bagabantilla,Gomati,Karbook,Karbook,,Beat Officer,
2021-22,KBK21035,Single,SCATFORM,10.1933,JFMC,Patichari,Ichachari,ANR,Block,Bagabantilla,Gomati,Karbook,Karbook,,Beat Officer,
2021-22,UDP21031 BLOCK1,Single,SCATFORM,7.14131,JFMC,Lailak,Uttar Baramura,AR,Block,Tuichakmabari,Gomati,Udaipur,Killa,"Dasarath Debbarma, Fr",Beat Officer,
